ID,date,timeperiod,purpose,origin_type,access_mode,access_walk_dist,dest_type,egress_mode,egress_walk_dist,fare_type_clean,orca_emp_clean,fare_cat_clean,oneway_route_clean,oneway_all_clean,firsttimetransit,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_99,ethnicity_98,language_1,language_2,language_3,language_4,language_5,language_6,language_7,language_8,language_9,language_99,hhsize_clean,income_clean
LE13412,"Monday, October 19, 2015",2,2,3,1,#NULL!,2,2,#NULL!,#NULL!,#NULL!,3,2,#NULL!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,#NULL!
LE13417,"Monday, October 19, 2015",2,1,1,2,#NULL!,2,2,#NULL!,1,#NULL!,2,10,#NULL!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,#NULL!
LE13419,"Monday, October 19, 2015",2,2,5,1,#NULL!,2,1,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2
LE13484,"Monday, October 19, 2015",2,2,4,1,#NULL!,2,99,#NULL!,3,2,#NULL!,25,#NULL!,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,#NULL!
LE13485,"Monday, October 19, 2015",2,3,5,3,#NULL!,3,2,#NULL!,1,2,#NULL!,8,#NULL!,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5
LE13486,"Monday, October 19, 2015",2,2,5,1,2.00,2,1,5.00,1,1,1,2,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9
LE13487,"Monday, October 19, 2015",2,1,1,1,5.00,2,1,5.50,3,2,1,18,#NULL!,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,#NULL!
LE13492,"Monday, October 19, 2015",2,2,99,1,1.00,2,1,4.00,3,#NULL!,4,60,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10
LE13493,"Monday, October 19, 2015",2,1,2,3,#NULL!,1,1,#NULL!,1,1,1,#NULL!,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE13494,"Monday, October 19, 2015",2,2,5,1,#NULL!,2,3,#NULL!,1,1,1,#NULL!,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10
LE13496,"Monday, October 19, 2015",2,2,4,1,2.00,2,3,#NULL!,3,2,1,12,#NULL!,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,11
LE13499,"Monday, October 19, 2015",2,3,1,1,#NULL!,3,1,#NULL!,9,#NULL!,1,1,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE13500,"Monday, October 19, 2015",2,1,2,5,#NULL!,1,5,#NULL!,3,2,1,15,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13501,"Monday, October 19, 2015",3,1,1,1,1.00,2,1,#NULL!,3,2,1,20,#NULL!,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5
LE13502,"Monday, October 19, 2015",3,2,2,1,2.00,3,1,#NULL!,99,#NULL!,1,1,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
LE13503,"Monday, October 19, 2015",3,#NULL!,#NULL!,1,13.00,2,1,5.00,#NULL!,#NULL!,1,15,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3
LE13542,"Monday, October 19, 2015",3,2,99,1,7.00,2,1,0.00,3,2,1,2,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LE13543,"Monday, October 19, 2015",3,1,1,1,7.00,2,1,2.00,1,1,1,25,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13544,"Monday, October 19, 2015",3,2,99,1,7.00,2,1,1.00,3,#NULL!,#NULL!,2,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LE13545,"Monday, October 19, 2015",3,1,1,1,6.00,2,1,#NULL!,4,#NULL!,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13550,"Monday, October 19, 2015",3,3,99,1,4.00,3,#NULL!,#NULL!,9,#NULL!,1,2,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8
LE13552,"Monday, October 19, 2015",3,1,1,1,7.00,2,1,2.00,1,2,1,32,#NULL!,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
LE13553,"Monday, October 19, 2015",3,#NULL!,#NULL!,1,#NULL!,3,1,#NULL!,7,#NULL!,3,#NULL!,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE13554,"Monday, October 19, 2015",3,2,99,1,2.50,2,1,2.00,1,1,1,40,46,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,9
LE13555,"Monday, October 19, 2015",3,2,99,1,5.00,2,1,#NULL!,1,2,#NULL!,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
LE13556,"Monday, October 19, 2015",3,3,1,1,#NULL!,1,1,#NULL!,10,#NULL!,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,4
LE13557,"Monday, October 19, 2015",3,2,2,99,#NULL!,3,1,#NULL!,3,#NULL!,1,5,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#NULL!
LE13597,"Monday, October 19, 2015",3,2,99,1,1.00,2,1,100.00,2,2,1,3,#NULL!,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE13598,"Monday, October 19, 2015",3,2,99,1,#NULL!,2,1,#NULL!,3,2,3,2,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
LE13599,"Monday, October 19, 2015",3,2,99,1,#NULL!,2,1,#NULL!,3,2,3,15,15,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6
LE13602,"Monday, October 19, 2015",3,1,2,1,#NULL!,1,1,1.00,1,2,1,30,#NULL!,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1
LE13606,"Monday, October 19, 2015",3,3,5,1,#NULL!,99,1,#NULL!,10,#NULL!,1,2,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13607,"Monday, October 19, 2015",3,3,5,1,#NULL!,99,1,#NULL!,#NULL!,#NULL!,1,2,#NULL!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
LE13609,"Monday, October 19, 2015",3,3,1,1,#NULL!,1,1,#NULL!,#NULL!,#NULL!,1,50,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6
LE13610,"Monday, October 19, 2015",3,2,99,3,#NULL!,2,3,#NULL!,3,2,5,45,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5
LE13611,"Monday, October 19, 2015",3,1,1,1,2.00,2,1,0.00,99,#NULL!,1,50,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
LE13695,"Monday, October 19, 2015",3,1,2,1,2.00,1,1,1.00,3,2,1,#NULL!,#NULL!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5
LE13697,"Monday, October 19, 2015",3,2,2,1,4.00,5,1,3.00,1,2,4,60,80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LE13700,"Monday, October 19, 2015",3,1,2,1,5.00,1,1,#NULL!,1,1,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9
LE13703,"Monday, October 19, 2015",3,3,99,1,#NULL!,1,1,#NULL!,#NULL!,#NULL!,1,20,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE13705,"Monday, October 19, 2015",3,2,2,1,#NULL!,3,1,#NULL!,3,2,1,2,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,10
LE13707,"Monday, October 19, 2015",3,2,2,2,#NULL!,3,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!
LE13708,"Monday, October 19, 2015",3,2,2,99,#NULL!,3,#NULL!,#NULL!,3,2,1,4,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6
LE13721,"Monday, October 19, 2015",3,2,2,1,6.00,3,1,#NULL!,1,1,1,4,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#NULL!
LE13726,"Monday, October 19, 2015",3,2,5,1,#NULL!,2,2,#NULL!,1,2,1,#NULL!,#NULL!,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
LE13727,"Monday, October 19, 2015",3,2,2,1,#NULL!,4,#NULL!,#NULL!,1,2,2,#NULL!,#NULL!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,#NULL!
LE13728,"Monday, October 19, 2015",3,2,2,1,#NULL!,3,1,#NULL!,9,3,1,1,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13741,"Monday, October 19, 2015",3,2,2,1,4.00,3,#NULL!,#NULL!,3,2,1,6,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13743,"Monday, October 19, 2015",3,2,2,2,#NULL!,3,1,#NULL!,#NULL!,#NULL!,1,3,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE13753,"Monday, October 19, 2015",3,#NULL!,2,1,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,31,#NULL!,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
LE13760,"Monday, October 19, 2015",3,1,2,1,6.00,1,1,2.00,1,#NULL!,1,60,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,10
LE13818,"Monday, October 19, 2015",3,1,2,3,#NULL!,1,1,4.00,1,1,1,22,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE13819,"Monday, October 19, 2015",3,1,2,3,#NULL!,1,3,#NULL!,1,1,1,25,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9
LE13820,"Monday, October 19, 2015",3,1,2,1,3.50,1,1,1.00,1,1,#NULL!,20,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE13828,"Monday, October 19, 2015",3,1,2,3,#NULL!,1,3,#NULL!,1,#NULL!,1,30,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,#NULL!
LE13829,"Monday, October 19, 2015",3,3,3,1,#NULL!,1,1,#NULL!,5,1,1,#NULL!,#NULL!,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6
LE13886,"Monday, October 19, 2015",2,1,2,1,5.00,1,1,2.00,1,1,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13887,"Monday, October 19, 2015",2,1,2,1,10.00,1,#NULL!,#NULL!,1,1,1,25,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE13889,"Monday, October 19, 2015",2,3,99,1,0.50,4,1,5.00,1,2,1,60,#NULL!,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5,7
LE13890,"Monday, October 19, 2015",2,3,99,1,0.50,4,1,#NULL!,5,#NULL!,#NULL!,60,60,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,8
LE13891,"Monday, October 19, 2015",2,1,2,2,#NULL!,1,1,#NULL!,1,1,1,12,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE13892,"Monday, October 19, 2015",2,1,2,3,#NULL!,1,1,8.00,1,#NULL!,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#NULL!,11
LE13894,"Monday, October 19, 2015",2,1,2,3,#NULL!,1,1,#NULL!,1,2,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13895,"Monday, October 19, 2015",2,1,2,3,#NULL!,1,3,#NULL!,1,1,#NULL!,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!
LE13897,"Monday, October 19, 2015",2,1,1,1,#NULL!,2,1,10.00,10,3,1,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
LE13943,"Monday, October 19, 2015",2,1,2,3,#NULL!,1,1,1.00,1,1,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,#NULL!
LE13944,"Monday, October 19, 2015",2,1,2,1,5.00,1,1,3.00,1,1,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,10
LE13947,"Monday, October 19, 2015",2,3,99,2,#NULL!,1,1,1.00,1,1,1,1,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10
LE13948,"Monday, October 19, 2015",2,1,2,1,#NULL!,1,1,#NULL!,1,1,1,60,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,11
LE13950,"Monday, October 19, 2015",2,1,2,1,#NULL!,1,1,4.00,3,1,1,50,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,#NULL!
LE13954,"Monday, October 19, 2015",2,1,2,2,#NULL!,1,1,2.00,3,2,1,15,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE13956,"Monday, October 19, 2015",2,1,2,1,1.00,1,1,3.00,3,2,1,60,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13957,"Monday, October 19, 2015",2,3,1,1,#NULL!,1,1,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,#NULL!
LE13958,"Monday, October 19, 2015",2,2,2,1,#NULL!,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
LE13959,"Monday, October 19, 2015",2,1,2,1,2.50,1,1,2.00,#NULL!,#NULL!,1,20,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6
LE13960,"Monday, October 19, 2015",2,2,2,1,2.00,4,1,0.00,1,2,1,40,40,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,#NULL!
LE13966,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,#NULL!,3,2,1,#NULL!,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13967,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,6.00,1,1,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE13969,"Tuesday, October 20, 2015",1,1,2,2,#NULL!,1,1,1.00,1,#NULL!,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE13970,"Tuesday, October 20, 2015",1,3,99,1,#NULL!,1,1,#NULL!,9,#NULL!,1,5,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE13972,"Tuesday, October 20, 2015",1,2,2,1,#NULL!,99,1,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,#NULL!
LE13973,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,#NULL!,1,1,1,12,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13974,"Tuesday, October 20, 2015",1,1,2,1,#NULL!,1,1,#NULL!,5,1,1,30,#NULL!,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,9
LE13975,"Tuesday, October 20, 2015",1,1,2,1,2.00,1,2,#NULL!,3,#NULL!,1,#NULL!,#NULL!,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5
LE13976,"Tuesday, October 20, 2015",1,2,2,1,4.00,4,1,5.00,5,1,1,56,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13977,"Tuesday, October 20, 2015",1,1,2,1,#NULL!,1,1,#NULL!,3,1,1,#NULL!,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8
LE13978,"Tuesday, October 20, 2015",1,1,2,1,8.00,1,99,#NULL!,1,1,1,46,92,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE14042,"Tuesday, October 20, 2015",1,1,2,1,2.50,1,1,1.00,1,1,1,30,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5
LE14044,"Tuesday, October 20, 2015",1,1,2,1,5.00,1,1,6.00,1,1,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE14045,"Tuesday, October 20, 2015",1,1,2,1,6.00,1,1,#NULL!,1,1,1,8,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE14046,"Tuesday, October 20, 2015",1,1,2,1,6.00,1,1,1.00,1,1,1,40,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE14092,"Tuesday, October 20, 2015",1,3,99,1,#NULL!,1,1,#NULL!,3,2,1,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!
LE14096,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,#NULL!,1,#NULL!,1,10,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE14098,"Tuesday, October 20, 2015",1,2,2,1,5.00,4,1,2.00,#NULL!,#NULL!,1,30,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5
LE14099,"Tuesday, October 20, 2015",1,1,2,1,#NULL!,1,1,#NULL!,#NULL!,#NULL!,1,30,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LE14103,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,3.00,1,1,1,22,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
LE14107,"Tuesday, October 20, 2015",1,1,2,1,1.00,1,1,1.00,1,1,1,40,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
LE14108,"Tuesday, October 20, 2015",1,1,2,4,#NULL!,1,1,#NULL!,1,1,1,#NULL!,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
LE14109,"Tuesday, October 20, 2015",1,1,2,4,#NULL!,1,1,#NULL!,1,1,1,20,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE14110,"Tuesday, October 20, 2015",1,#NULL!,1,1,7.50,#NULL!,1,1.00,1,1,1,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5
LE14111,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,#NULL!,1,1,1,50,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8
LE14112,"Tuesday, October 20, 2015",1,1,2,1,11.00,1,1,9.00,5,1,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#NULL!,8
LE14119,"Tuesday, October 20, 2015",1,1,2,1,4.00,1,1,1.00,5,#NULL!,1,40,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE14120,"Tuesday, October 20, 2015",1,1,2,2,#NULL!,1,1,#NULL!,3,2,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE14121,"Tuesday, October 20, 2015",1,2,2,1,10.00,99,1,10.00,3,1,1,25,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE14124,"Tuesday, October 20, 2015",1,1,2,1,#NULL!,1,1,#NULL!,1,1,1,56,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8
LE14125,"Tuesday, October 20, 2015",1,1,2,1,#NULL!,1,1,#NULL!,1,1,1,25,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LE14172,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,2.00,1,2,1,10,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8
LE14173,"Tuesday, October 20, 2015",1,1,2,2,#NULL!,1,1,2.00,1,1,1,20,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,10
LE14174,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,1.00,3,2,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE14177,"Tuesday, October 20, 2015",1,1,2,4,#NULL!,1,1,3.00,3,2,1,5,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
LE14178,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,#NULL!,3,1,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE14180,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,4,#NULL!,1,2,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE14193,"Tuesday, October 20, 2015",1,2,2,1,6.00,99,1,12.00,3,2,4,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE14194,"Tuesday, October 20, 2015",1,2,2,1,3.00,3,1,#NULL!,7,#NULL!,1,9,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LE14197,"Tuesday, October 20, 2015",1,2,2,4,#NULL!,3,1,#NULL!,1,1,1,5,#NULL!,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
LE14198,"Tuesday, October 20, 2015",1,2,2,1,3.00,3,1,#NULL!,3,2,1,5,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
LE14199,"Tuesday, October 20, 2015",1,2,2,1,#NULL!,3,1,#NULL!,9,3,1,#NULL!,#NULL!,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,9
LE14216,"Tuesday, October 20, 2015",1,3,1,1,#NULL!,3,1,#NULL!,1,2,1,30,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4
LE14217,"Tuesday, October 20, 2015",1,1,2,1,5.00,1,1,6.00,3,2,1,20,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
LE14261,"Tuesday, October 20, 2015",1,3,99,1,5.00,1,1,#NULL!,7,#NULL!,1,3,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE14262,"Tuesday, October 20, 2015",1,2,2,1,#NULL!,3,2,#NULL!,7,#NULL!,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10
LE14271,"Tuesday, October 20, 2015",1,1,2,1,#NULL!,1,1,#NULL!,3,2,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6
LE14273,"Tuesday, October 20, 2015",1,1,1,1,7.00,2,#NULL!,#NULL!,1,1,1,20,#NULL!,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE14276,"Tuesday, October 20, 2015",1,1,2,#NULL!,#NULL!,1,1,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!
LE14278,"Tuesday, October 20, 2015",1,1,2,3,#NULL!,1,1,#NULL!,1,#NULL!,1,100,#NULL!,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,6
LE14281,"Tuesday, October 20, 2015",1,1,2,5,#NULL!,1,5,#NULL!,3,2,1,60,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
LE14283,"Tuesday, October 20, 2015",1,1,2,1,#NULL!,1,1,#NULL!,1,1,1,24,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
LE14285,"Tuesday, October 20, 2015",1,2,2,2,#NULL!,3,1,#NULL!,9,#NULL!,1,1,#NULL!,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE14289,"Tuesday, October 20, 2015",1,1,2,1,2.00,1,1,1.00,3,1,1,25,20,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,9
LE14290,"Tuesday, October 20, 2015",1,3,99,1,#NULL!,3,1,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
